vma,size,isa,evidence,name
0x0808E440,0x24,thumb,rom-pointer,sub_0808e440
0x0808E464,0x1C,thumb,rom-pointer,sub_0808e464
0x0808E480,0x90,thumb,rom-pointer,sub_0808e480
0x0808E510,0x3C,thumb,rom-pointer,sub_0808e510
0x0808E54C,0x80,thumb,rom-pointer,sub_0808e54c
0x0808E5CC,0x44,thumb,rom-pointer,sub_0808e5cc
0x0808E610,0xF4,thumb,rom-pointer,sub_0808e610
0x0808E704,0x2C,thumb,rom-pointer,sub_0808e704
0x0808E730,0xD0,thumb,rom-pointer,sub_0808e730
0x0808E800,0x4,thumb,rom-pointer,sub_0808e800
0x0808E804,0x44,thumb,rom-pointer,sub_0808e804
0x0808E848,0x28,thumb,rom-pointer,sub_0808e848
0x0808E870,0x30,thumb,rom-pointer,sub_0808e870
0x0808E8A0,0x4,thumb,rom-pointer,sub_0808e8a0
0x0808E8A4,0x20,thumb,rom-pointer,sub_0808e8a4
0x0808E8C4,0x10,thumb,rom-pointer,sub_0808e8c4
0x0808E8D4,0x40,thumb,rom-pointer,sub_0808e8d4
0x0808E914,0x50,thumb,rom-pointer,sub_0808e914
0x0808E964,0x30,thumb,rom-pointer,sub_0808e964
0x0808E994,0x1C,thumb,rom-pointer,sub_0808e994
0x0808E9B0,0x24,thumb,rom-pointer,sub_0808e9b0
0x0808E9D4,0x2C,thumb,rom-pointer,sub_0808e9d4
0x0808EA00,0x110,thumb,rom-pointer,sub_0808ea00
0x0808EB10,0x14,thumb,rom-pointer,sub_0808eb10
0x0808EB24,0x40,thumb,rom-pointer,sub_0808eb24
0x0808EB64,0x30,thumb,rom-pointer,sub_0808eb64
0x0808EB94,0x48,thumb,rom-pointer,sub_0808eb94
0x0808EBDC,0x4,thumb,rom-pointer,sub_0808ebdc
0x0808EBE0,0x54,thumb,rom-pointer,sub_0808ebe0
0x0808EC34,0x5C,thumb,rom-pointer,sub_0808ec34
0x0808EC90,0x24,thumb,rom-pointer,sub_0808ec90
0x0808ECB4,0x2C,thumb,rom-pointer,sub_0808ecb4
0x0808ECE0,0x58,thumb,rom-pointer,sub_0808ece0
0x0808ED38,0x128,thumb,bl-target,sub_0808ed38
0x0808EE60,0x3C,thumb,bl-target,sub_0808ee60
0x0808EE9C,0x28,thumb,bl-target,sub_0808ee9c
0x0808EEC4,0xC4,thumb,bl-target,sub_0808eec4
0x0808EF88,0x54,thumb,bl-target,sub_0808ef88
0x0808EFDC,0x7C,thumb,bl-target,sub_0808efdc
0x0808F058,0x78,thumb,bl-target,sub_0808f058
0x0808F0D0,0xE4,thumb,bl-target,sub_0808f0d0
0x0808F1B4,0x70,thumb,bl-target,sub_0808f1b4
0x0808F224,0x48,thumb,rom-pointer,sub_0808f224
0x0808F26C,0x34,thumb,rom-pointer,sub_0808f26c
0x0808F2A0,0x24,thumb,rom-pointer,sub_0808f2a0
0x0808F2C4,0x38,thumb,rom-pointer,sub_0808f2c4
0x0808F2FC,0x24,thumb,rom-pointer,sub_0808f2fc
0x0808F320,0x3C,thumb,rom-pointer,sub_0808f320
0x0808F35C,0x24,thumb,rom-pointer,sub_0808f35c
0x0808F380,0x1C,thumb,rom-pointer,sub_0808f380
0x0808F39C,0x1C,thumb,rom-pointer,sub_0808f39c
0x0808F3B8,0x1C,thumb,rom-pointer,sub_0808f3b8
0x0808F3D4,0x2C,thumb,rom-pointer,sub_0808f3d4
0x0808F400,0x1C,thumb,rom-pointer,sub_0808f400
0x0808F41C,0x98,thumb,rom-pointer,sub_0808f41c
0x0808F4B4,0x44,thumb,rom-pointer,sub_0808f4b4
0x0808F4F8,0x24,thumb,rom-pointer,sub_0808f4f8
0x0808F51C,0xC,thumb,rom-pointer,sub_0808f51c
0x0808F528,0x50,thumb,rom-pointer,sub_0808f528
0x0808F578,0x54,thumb,rom-pointer,sub_0808f578
0x0808F5CC,0xAC,thumb,rom-pointer,sub_0808f5cc
0x0808F678,0x48,thumb,rom-pointer,sub_0808f678
0x0808F6C0,0x5C,thumb,rom-pointer,sub_0808f6c0
0x0808F71C,0xC,thumb,rom-pointer,sub_0808f71c
0x0808F728,0x34,thumb,rom-pointer,sub_0808f728
0x0808F75C,0x2,thumb,rom-pointer,sub_0808f75c
0x0808F75E,0x4E,thumb,bl-target,sub_0808f75e
0x0808F7AC,0x98,thumb,rom-pointer,sub_0808f7ac
0x0808F844,0x44,thumb,rom-pointer,sub_0808f844
0x0808F888,0x54,thumb,rom-pointer,sub_0808f888
0x0808F8DC,0xC,thumb,rom-pointer,sub_0808f8dc
0x0808F8E8,0x48,thumb,rom-pointer,sub_0808f8e8
0x0808F930,0x24,thumb,rom-pointer,sub_0808f930
0x0808F954,0x20,thumb,rom-pointer,sub_0808f954
0x0808F974,0x4,thumb,rom-pointer,sub_0808f974
0x0808F978,0x40,thumb,rom-pointer,sub_0808f978
0x0808F9B8,0x20,thumb,rom-pointer,sub_0808f9b8
0x0808F9D8,0x20,thumb,rom-pointer,sub_0808f9d8
0x0808F9F8,0x18,thumb,rom-pointer,sub_0808f9f8
0x0808FA10,0x40,thumb,rom-pointer,sub_0808fa10
0x0808FA50,0x34,thumb,rom-pointer,sub_0808fa50
0x0808FA84,0x14,thumb,rom-pointer,sub_0808fa84
0x0808FA98,0x1C,thumb,rom-pointer,sub_0808fa98
0x0808FAB4,0x9C,thumb,rom-pointer,sub_0808fab4
0x0808FB50,0x30,thumb,rom-pointer,sub_0808fb50
0x0808FB80,0x2C,thumb,rom-pointer,sub_0808fb80
0x0808FBAC,0x44,thumb,rom-pointer,sub_0808fbac
0x0808FBF0,0x10,thumb,rom-pointer,sub_0808fbf0
0x0808FC00,0x40,thumb,rom-pointer,sub_0808fc00
0x0808FC40,0x50,thumb,rom-pointer,sub_0808fc40
0x0808FC90,0x44,thumb,rom-pointer,sub_0808fc90
0x0808FCD4,0x1A,thumb,rom-pointer,sub_0808fcd4
0x0808FCEE,0x2E,thumb,rom-pointer,sub_0808fcee
0x0808FD1C,0x1C,thumb,rom-pointer,sub_0808fd1c
0x0808FD38,0x24,thumb,rom-pointer,sub_0808fd38
0x0808FD5C,0x4,thumb,rom-pointer,sub_0808fd5c
0x0808FD60,0x54,thumb,rom-pointer,sub_0808fd60
0x0808FDB4,0x4,thumb,rom-pointer,sub_0808fdb4
0x0808FDB8,0x40,thumb,rom-pointer,sub_0808fdb8
0x0808FDF8,0x30,thumb,rom-pointer,sub_0808fdf8
0x0808FE28,0x60,thumb,rom-pointer,sub_0808fe28
0x0808FE88,0x158,thumb,rom-pointer,sub_0808fe88
0x0808FFE0,0x2C,thumb,rom-pointer,sub_0808ffe0
0x0809000C,0x84,thumb,rom-pointer,sub_0809000c
0x08090090,0x48,thumb,rom-pointer,sub_08090090
0x080900D8,0x1C,thumb,rom-pointer,sub_080900d8
0x080900F4,0xEC,thumb,rom-pointer,sub_080900f4
0x080901E0,0x90,thumb,rom-pointer,sub_080901e0
0x08090270,0x28,thumb,rom-pointer,sub_08090270
0x08090298,0x130,thumb,rom-pointer,sub_08090298
0x080903C8,0x28,thumb,rom-pointer,sub_080903c8
0x080903F0,0xBC,thumb,rom-pointer,sub_080903f0
0x080904AC,0x28,thumb,rom-pointer,sub_080904ac
0x080904D4,0xDC,thumb,rom-pointer,sub_080904d4
0x080905B0,0x28,thumb,rom-pointer,sub_080905b0
0x080905D8,0x14C,thumb,rom-pointer,sub_080905d8
0x08090724,0x28,thumb,rom-pointer,sub_08090724
0x0809074C,0x1A0,thumb,rom-pointer,sub_0809074c
0x080908EC,0x18,thumb,rom-pointer,sub_080908ec
0x08090904,0x10,thumb,rom-pointer,sub_08090904
0x08090914,0x98,thumb,rom-pointer,sub_08090914
0x080909AC,0x28,thumb,rom-pointer,sub_080909ac
0x080909D4,0x144,thumb,rom-pointer,sub_080909d4
0x08090B18,0x28,thumb,rom-pointer,sub_08090b18
0x08090B40,0xB0,thumb,rom-pointer,sub_08090b40
0x08090BF0,0x28,thumb,rom-pointer,sub_08090bf0
0x08090C18,0x90,thumb,rom-pointer,sub_08090c18
0x08090CA8,0x28,thumb,rom-pointer,sub_08090ca8
0x08090CD0,0x114,thumb,rom-pointer,sub_08090cd0
0x08090DE4,0x34,thumb,rom-pointer,sub_08090de4
0x08090E18,0x3C,thumb,bl-target,sub_08090e18
0x08090E54,0x48,thumb,bl-target,sub_08090e54
0x08090E9C,0x54,thumb,bl-target,sub_08090e9c
0x08090EF0,0x24,thumb,rom-pointer,sub_08090ef0
0x08090F14,0x38,thumb,rom-pointer,sub_08090f14
0x08090F4C,0x74,thumb,rom-pointer,sub_08090f4c
0x08090FC0,0x20,thumb,rom-pointer,sub_08090fc0
0x08090FE0,0xE0,thumb,rom-pointer,sub_08090fe0
0x080910C0,0x7C,thumb,rom-pointer,sub_080910c0
0x0809113C,0x50,thumb,rom-pointer,sub_0809113c
0x0809118C,0x1C,thumb,rom-pointer,sub_0809118c
0x080911A8,0xE4,thumb,rom-pointer,sub_080911a8
0x0809128C,0x6C,thumb,rom-pointer,sub_0809128c
0x080912F8,0x28,thumb,rom-pointer,sub_080912f8
0x08091320,0x48,thumb,rom-pointer,sub_08091320
0x08091368,0x28,thumb,rom-pointer,sub_08091368
0x08091390,0x1C8,thumb,rom-pointer,sub_08091390
0x08091558,0x4C,thumb,rom-pointer,sub_08091558
0x080915A4,0x2C,thumb,rom-pointer,sub_080915a4
0x080915D0,0x28,thumb,rom-pointer,sub_080915d0
0x080915F8,0xCC,thumb,rom-pointer,sub_080915f8
0x080916C4,0x28,thumb,rom-pointer,sub_080916c4
0x080916EC,0x110,thumb,rom-pointer,sub_080916ec
0x080917FC,0x28,thumb,rom-pointer,sub_080917fc
0x08091824,0xF8,thumb,rom-pointer,sub_08091824
0x0809191C,0x38,thumb,rom-pointer,sub_0809191c
0x08091954,0xDC,thumb,bl-target,sub_08091954
0x08091A30,0x68,thumb,bl-target,sub_08091a30
0x08091A98,0x68,thumb,bl-target,sub_08091a98
0x08091B00,0x24,thumb,rom-pointer,sub_08091b00
0x08091B24,0x3C,thumb,rom-pointer,sub_08091b24
0x08091B60,0xC,thumb,rom-pointer,sub_08091b60
0x08091B6C,0x1B8,thumb,rom-pointer,sub_08091b6c
0x08091D24,0xB8,thumb,rom-pointer,sub_08091d24
0x08091DDC,0x3C,thumb,rom-pointer,sub_08091ddc
0x08091E18,0xF0,thumb,rom-pointer,sub_08091e18
0x08091F08,0x94,thumb,rom-pointer,sub_08091f08
0x08091F9C,0x44,thumb,rom-pointer,sub_08091f9c
0x08091FE0,0x1C,thumb,rom-pointer,sub_08091fe0
0x08091FFC,0x19C,thumb,rom-pointer,sub_08091ffc
0x08092198,0x90,thumb,rom-pointer,sub_08092198
0x08092228,0x28,thumb,rom-pointer,sub_08092228
0x08092250,0x340,thumb,rom-pointer,sub_08092250
0x08092590,0x28,thumb,rom-pointer,sub_08092590
0x080925B8,0x11C,thumb,rom-pointer,sub_080925b8
0x080926D4,0x28,thumb,rom-pointer,sub_080926d4
0x080926FC,0x2F0,thumb,rom-pointer,sub_080926fc
0x080929EC,0x28,thumb,rom-pointer,sub_080929ec
0x08092A14,0x11C,thumb,rom-pointer,sub_08092a14
0x08092B30,0x28,thumb,rom-pointer,sub_08092b30
0x08092B58,0x80,thumb,rom-pointer,sub_08092b58
0x08092BD8,0x28,thumb,rom-pointer,sub_08092bd8
0x08092C00,0xB4,thumb,rom-pointer,sub_08092c00
0x08092CB4,0x28,thumb,rom-pointer,sub_08092cb4
0x08092CDC,0x164,thumb,rom-pointer,sub_08092cdc
0x08092E40,0x28,thumb,rom-pointer,sub_08092e40
0x08092E68,0x9C,thumb,rom-pointer,sub_08092e68
0x08092F04,0x28,thumb,rom-pointer,sub_08092f04
0x08092F2C,0xC8,thumb,rom-pointer,sub_08092f2c
0x08092FF4,0x28,thumb,rom-pointer,sub_08092ff4
0x0809301C,0x68,thumb,rom-pointer,sub_0809301c
0x08093084,0x28,thumb,rom-pointer,sub_08093084
0x080930AC,0x2A8,thumb,rom-pointer,sub_080930ac
0x08093354,0x2C,thumb,rom-pointer,sub_08093354
0x08093380,0x108,thumb,rom-pointer,sub_08093380
0x08093488,0x30,thumb,rom-pointer,sub_08093488
0x080934B8,0x40,thumb,bl-target,sub_080934b8
0x080934F8,0x154,thumb,bl-target,sub_080934f8
0x0809364C,0x54,thumb,bl-target,sub_0809364c
0x080936A0,0xE0,thumb,bl-target,sub_080936a0
0x08093780,0x50,thumb,bl-target,sub_08093780
0x080937D0,0x98,thumb,rom-pointer,sub_080937d0
0x08093868,0x24,thumb,rom-pointer,sub_08093868
0x0809388C,0x58,thumb,rom-pointer,sub_0809388c
0x080938E4,0x98,thumb,rom-pointer,sub_080938e4
0x0809397C,0x84,thumb,rom-pointer,sub_0809397c
0x08093A00,0x24,thumb,bl-target,sub_08093a00
0x08093A24,0x40,thumb,rom-pointer,sub_08093a24
0x08093A64,0x34,thumb,rom-pointer,sub_08093a64
0x08093A98,0x30,thumb,rom-pointer,sub_08093a98
0x08093AC8,0xB8,thumb,rom-pointer,sub_08093ac8
0x08093B80,0x30,thumb,rom-pointer,sub_08093b80
0x08093BB0,0x24,thumb,rom-pointer,sub_08093bb0
0x08093BD4,0x5C,thumb,rom-pointer,sub_08093bd4
0x08093C30,0x30,thumb,rom-pointer,sub_08093c30
0x08093C60,0x1C,thumb,rom-pointer,sub_08093c60
0x08093C7C,0x50,thumb,rom-pointer,sub_08093c7c
0x08093CCC,0x2C,thumb,rom-pointer,sub_08093ccc
0x08093CF8,0xD4,thumb,rom-pointer,sub_08093cf8
0x08093DCC,0x88,thumb,rom-pointer,sub_08093dcc
0x08093E54,0x4,thumb,rom-pointer,sub_08093e54
0x08093E58,0x84,thumb,rom-pointer,sub_08093e58
0x08093EDC,0x24,thumb,rom-pointer,sub_08093edc
0x08093F00,0x64,thumb,rom-pointer,sub_08093f00
0x08093F64,0x7C,thumb,rom-pointer,sub_08093f64
0x08093FE0,0x30,thumb,rom-pointer,sub_08093fe0
0x08094010,0x30,thumb,rom-pointer,sub_08094010
0x08094040,0x124,thumb,rom-pointer,sub_08094040
0x08094164,0x48,thumb,bl-target,sub_08094164
0x080941AC,0x74,thumb,rom-pointer,sub_080941ac
0x08094220,0x70,thumb,rom-pointer,sub_08094220
0x08094290,0x24,thumb,rom-pointer,sub_08094290
0x080942B4,0x28,thumb,rom-pointer,sub_080942b4
0x080942DC,0x7C,thumb,rom-pointer,sub_080942dc
0x08094358,0x2A4,thumb,bl-target,sub_08094358
0x080945FC,0x44,thumb,rom-pointer,sub_080945fc
0x08094640,0x1C,thumb,rom-pointer,sub_08094640
0x0809465C,0x20,thumb,rom-pointer,sub_0809465c
0x0809467C,0x34,thumb,rom-pointer,sub_0809467c
0x080946B0,0xA8,thumb,rom-pointer,sub_080946b0
0x08094758,0x74,thumb,rom-pointer,sub_08094758
0x080947CC,0x44,thumb,bl-target,sub_080947cc
0x08094810,0x34,thumb,bl-target,sub_08094810
0x08094844,0x50,thumb,rom-pointer,sub_08094844
0x08094894,0x40,thumb,bl-target+rom-pointer,sub_08094894
0x080948D4,0x34,thumb,rom-pointer,sub_080948d4
0x08094908,0x28,thumb,bl-target,sub_08094908
0x08094930,0xB0,thumb,rom-pointer,sub_08094930
0x080949E0,0x1B4,thumb,rom-pointer,sub_080949e0
0x08094B94,0x28,thumb,bl-target,sub_08094b94
0x08094BBC,0x154,thumb,bl-target,sub_08094bbc
0x08094D10,0x94,thumb,bl-target,sub_08094d10
0x08094DA4,0x48,thumb,rom-pointer,sub_08094da4
0x08094DEC,0x9C,thumb,rom-pointer,sub_08094dec
0x08094E88,0xA0,thumb,bl-target,sub_08094e88
0x08094F28,0x40,thumb,rom-pointer,sub_08094f28
0x08094F68,0x48,thumb,rom-pointer,sub_08094f68
0x08094FB0,0x104,thumb,rom-pointer,sub_08094fb0
0x080950B4,0x88,thumb,rom-pointer,sub_080950b4
0x0809513C,0xE4,thumb,rom-pointer,sub_0809513c
0x08095220,0x34,thumb,rom-pointer,sub_08095220
0x08095254,0xD8,thumb,rom-pointer,sub_08095254
0x0809532C,0x34,thumb,rom-pointer,sub_0809532c
0x08095360,0x124,thumb,rom-pointer,sub_08095360
0x08095484,0x6C,thumb,rom-pointer,sub_08095484
0x080954F0,0xB8,thumb,rom-pointer,sub_080954f0
0x080955A8,0xCC,thumb,rom-pointer,sub_080955a8
0x08095674,0x20,thumb,rom-pointer,sub_08095674
0x08095694,0x34,thumb,rom-pointer,sub_08095694
0x080956C8,0x1C,thumb,bl-target,sub_080956c8
0x080956E4,0xB0,thumb,bl-target,sub_080956e4
0x08095794,0x28,thumb,bl-target,sub_08095794
0x080957BC,0x78,thumb,rom-pointer,sub_080957bc
0x08095834,0x10C,thumb,bl-target,sub_08095834
0x08095940,0x1C,thumb,rom-pointer,sub_08095940
0x0809595C,0x8C,thumb,bl-target+rom-pointer,sub_0809595c
0x080959E8,0x4,thumb,rom-pointer,sub_080959e8
0x080959EC,0x68,thumb,bl-target+rom-pointer,sub_080959ec
0x08095A54,0x7C,thumb,rom-pointer,sub_08095a54
0x08095AD0,0x1C,thumb,rom-pointer,sub_08095ad0
0x08095AEC,0xF8,thumb,rom-pointer,sub_08095aec
0x08095BE4,0x4,thumb,rom-pointer,sub_08095be4
0x08095BE8,0x138,thumb,rom-pointer,sub_08095be8
0x08095D20,0x20,thumb,rom-pointer,sub_08095d20
0x08095D40,0x10C,thumb,bl-target,sub_08095d40
0x08095E4C,0x60,thumb,bl-target,sub_08095e4c
0x08095EAC,0x1AC,thumb,rom-pointer,sub_08095eac
0x08096058,0x64,thumb,rom-pointer,sub_08096058
0x080960BC,0xB0,thumb,rom-pointer,sub_080960bc
0x0809616C,0x30,thumb,rom-pointer,sub_0809616c
0x0809619C,0xDC,thumb,bl-target,sub_0809619c
0x08096278,0x34,thumb,rom-pointer,sub_08096278
0x080962AC,0x24,thumb,rom-pointer,sub_080962ac
0x080962D0,0x50,thumb,rom-pointer,sub_080962d0
0x08096320,0xBC,thumb,rom-pointer,sub_08096320
0x080963DC,0x264,thumb,rom-pointer,sub_080963dc
0x08096640,0x40,thumb,rom-pointer,sub_08096640
0x08096680,0x18C,thumb,rom-pointer,sub_08096680
0x0809680C,0x7C,thumb,bl-target,sub_0809680c
0x08096888,0x38,thumb,bl-target,sub_08096888
0x080968C0,0x60,thumb,bl-target,sub_080968c0
0x08096920,0x4,thumb,rom-pointer,sub_08096920
0x08096924,0x78,thumb,bl-target,sub_08096924
0x0809699C,0x2C,thumb,rom-pointer,sub_0809699c
0x080969C8,0x60,thumb,rom-pointer,sub_080969c8
0x08096A28,0x18,thumb,rom-pointer,sub_08096a28
0x08096A40,0x13C,thumb,bl-target,sub_08096a40
0x08096B7C,0x1A4,thumb,rom-pointer,sub_08096b7c
0x08096D20,0x44,thumb,rom-pointer,sub_08096d20
0x08096D64,0x90,thumb,rom-pointer,sub_08096d64
0x08096DF4,0x18,thumb,rom-pointer,sub_08096df4
0x08096E0C,0x18,thumb,rom-pointer,sub_08096e0c
0x08096E24,0x78,thumb,rom-pointer,sub_08096e24
0x08096E9C,0x124,thumb,bl-target,sub_08096e9c
0x08096FC0,0x64,thumb,bl-target,sub_08096fc0
0x08097024,0x64,thumb,bl-target,sub_08097024
0x08097088,0x3C,thumb,bl-target,sub_08097088
0x080970C4,0x404,thumb,rom-pointer,sub_080970c4
0x080974C8,0x30,thumb,rom-pointer,sub_080974c8
0x080974F8,0x88,thumb,rom-pointer,sub_080974f8
0x08097580,0x2C,thumb,bl-target,sub_08097580
0x080975AC,0x1C,thumb,rom-pointer,sub_080975ac
0x080975C8,0x34,thumb,rom-pointer,sub_080975c8
0x080975FC,0x98,thumb,rom-pointer,sub_080975fc
0x08097694,0x80,thumb,bl-target+rom-pointer,sub_08097694
0x08097714,0x28,thumb,rom-pointer,sub_08097714
0x0809773C,0xD0,thumb,bl-target+rom-pointer,sub_0809773c
0x0809780C,0x38,thumb,bl-target,sub_0809780c
0x08097844,0x108,thumb,bl-target,sub_08097844
0x0809794C,0x108,thumb,bl-target,sub_0809794c
0x08097A54,0x28,thumb,rom-pointer,sub_08097a54
0x08097A7C,0xD0,thumb,rom-pointer,sub_08097a7c
0x08097B4C,0x28,thumb,rom-pointer,sub_08097b4c
0x08097B74,0xD0,thumb,rom-pointer,sub_08097b74
0x08097C44,0x34,thumb,rom-pointer,sub_08097c44
0x08097C78,0x104,thumb,rom-pointer,sub_08097c78
0x08097D7C,0x28,thumb,rom-pointer,sub_08097d7c
0x08097DA4,0xC4,thumb,rom-pointer,sub_08097da4
0x08097E68,0x28,thumb,rom-pointer,sub_08097e68
0x08097E90,0x20C,thumb,rom-pointer,sub_08097e90
0x0809809C,0xA4,thumb,bl-target,sub_0809809c
0x08098140,0x2C,thumb,bl-target,sub_08098140
0x0809816C,0x28,thumb,rom-pointer,sub_0809816c
0x08098194,0xD4,thumb,rom-pointer,sub_08098194
0x08098268,0x34,thumb,rom-pointer,sub_08098268
0x0809829C,0x104,thumb,rom-pointer,sub_0809829c
0x080983A0,0x4,thumb,rom-pointer,sub_080983a0
0x080983A4,0xAC,thumb,bl-target,sub_080983a4
0x08098450,0x64,thumb,bl-target,sub_08098450
0x080984B4,0x74,thumb,bl-target,sub_080984b4
0x08098528,0x18,thumb,rom-pointer,sub_08098528
0x08098540,0x3C,thumb,rom-pointer,sub_08098540
0x0809857C,0x18,thumb,rom-pointer,sub_0809857c
0x08098594,0x4C,thumb,rom-pointer,sub_08098594
0x080985E0,0xBC,thumb,rom-pointer,sub_080985e0
0x0809869C,0x50,thumb,rom-pointer,sub_0809869c
0x080986EC,0x2C,thumb,rom-pointer,sub_080986ec
0x08098718,0x10,thumb,rom-pointer,sub_08098718
0x08098728,0x20,thumb,rom-pointer,sub_08098728
0x08098748,0x24,thumb,bl-target,sub_08098748
0x0809876C,0x110,thumb,rom-pointer,sub_0809876c
0x0809887C,0x38,thumb,rom-pointer,sub_0809887c
0x080988B4,0x10,thumb,rom-pointer,sub_080988b4
0x080988C4,0x34,thumb,rom-pointer,sub_080988c4
0x080988F8,0x10C,thumb,rom-pointer,sub_080988f8
0x08098A04,0x9C,thumb,rom-pointer,sub_08098a04
0x08098AA0,0x38,thumb,rom-pointer,sub_08098aa0
0x08098AD8,0x24,thumb,rom-pointer,sub_08098ad8
0x08098AFC,0x64,thumb,bl-target,sub_08098afc
0x08098B60,0xF4,thumb,bl-target,sub_08098b60
0x08098C54,0xA0,thumb,bl-target,sub_08098c54
0x08098CF4,0x64,thumb,bl-target,sub_08098cf4
0x08098D58,0x4C,thumb,bl-target,sub_08098d58
0x08098DA4,0x40,thumb,bl-target,sub_08098da4
0x08098DE4,0x80,thumb,bl-target,sub_08098de4
0x08098E64,0x70,thumb,rom-pointer,sub_08098e64
0x08098ED4,0x64,thumb,rom-pointer,sub_08098ed4
0x08098F38,0x78,thumb,rom-pointer,sub_08098f38
0x08098FB0,0x20,thumb,rom-pointer,sub_08098fb0
0x08098FD0,0x34,thumb,rom-pointer,sub_08098fd0
0x08099004,0x1C,thumb,rom-pointer,sub_08099004
0x08099020,0x60,thumb,rom-pointer,sub_08099020
0x08099080,0x54,thumb,rom-pointer,sub_08099080
0x080990D4,0xAC,thumb,rom-pointer,sub_080990d4
0x08099180,0x2C,thumb,rom-pointer,sub_08099180
0x080991AC,0x8C,thumb,rom-pointer,sub_080991ac
0x08099238,0xC,thumb,rom-pointer,sub_08099238
0x08099244,0x64,thumb,rom-pointer,sub_08099244
0x080992A8,0x4,thumb,rom-pointer,sub_080992a8
0x080992AC,0x70,thumb,rom-pointer,sub_080992ac
0x0809931C,0x34,thumb,rom-pointer,sub_0809931c
0x08099350,0x44,thumb,rom-pointer,sub_08099350
0x08099394,0x48,thumb,rom-pointer,sub_08099394
0x080993DC,0x6C,thumb,rom-pointer,sub_080993dc
0x08099448,0x2C,thumb,rom-pointer,sub_08099448
0x08099474,0x94,thumb,rom-pointer,sub_08099474
0x08099508,0x1C,thumb,rom-pointer,sub_08099508
0x08099524,0x94,thumb,rom-pointer,sub_08099524
0x080995B8,0x3C,thumb,rom-pointer,sub_080995b8
0x080995F4,0x9C,thumb,rom-pointer,sub_080995f4
0x08099690,0x40,thumb,rom-pointer,sub_08099690
0x080996D0,0x64,thumb,rom-pointer,sub_080996d0
0x08099734,0x3C,thumb,rom-pointer,sub_08099734
0x08099770,0x74,thumb,rom-pointer,sub_08099770
0x080997E4,0x34,thumb,rom-pointer,sub_080997e4
0x08099818,0x78,thumb,rom-pointer,sub_08099818
0x08099890,0x14,thumb,rom-pointer,sub_08099890
0x080998A4,0x64,thumb,rom-pointer,sub_080998a4
0x08099908,0x3C,thumb,rom-pointer,sub_08099908
0x08099944,0x48,thumb,rom-pointer,sub_08099944
0x0809998C,0x38,thumb,rom-pointer,sub_0809998c
0x080999C4,0x48,thumb,rom-pointer,sub_080999c4
0x08099A0C,0x4,thumb,rom-pointer,sub_08099a0c
0x08099A10,0x44,thumb,rom-pointer,sub_08099a10
0x08099A54,0x28,thumb,rom-pointer,sub_08099a54
0x08099A7C,0x70,thumb,rom-pointer,sub_08099a7c
0x08099AEC,0x34,thumb,rom-pointer,sub_08099aec
0x08099B20,0x12C,thumb,rom-pointer,sub_08099b20
0x08099C4C,0xF4,thumb,rom-pointer,sub_08099c4c
0x08099D40,0x24,thumb,rom-pointer,sub_08099d40
0x08099D64,0x4C,thumb,rom-pointer,sub_08099d64
0x08099DB0,0x3C,thumb,bl-target,sub_08099db0
0x08099DEC,0xB0,thumb,bl-target,sub_08099dec
0x08099E9C,0x48,thumb,bl-target,sub_08099e9c
0x08099EE4,0xD0,thumb,bl-target,sub_08099ee4
0x08099FB4,0x1C,thumb,bl-target,sub_08099fb4
0x08099FD0,0x18,thumb,bl-target,sub_08099fd0
0x08099FE8,0x24,thumb,bl-target,sub_08099fe8
0x0809A00C,0x30,thumb,bl-target,sub_0809a00c
0x0809A03C,0x44,thumb,bl-target,sub_0809a03c
0x0809A080,0x28,thumb,bl-target,sub_0809a080
0x0809A0A8,0x70,thumb,rom-pointer,sub_0809a0a8
0x0809A118,0x64,thumb,rom-pointer,sub_0809a118
0x0809A17C,0x78,thumb,rom-pointer,sub_0809a17c
0x0809A1F4,0x20,thumb,rom-pointer,sub_0809a1f4
0x0809A214,0x5C,thumb,rom-pointer,sub_0809a214
0x0809A270,0x30,thumb,rom-pointer,sub_0809a270
0x0809A2A0,0x20,thumb,rom-pointer,sub_0809a2a0
0x0809A2C0,0x28,thumb,rom-pointer,sub_0809a2c0
0x0809A2E8,0x44,thumb,rom-pointer,sub_0809a2e8
0x0809A32C,0x40,thumb,rom-pointer,sub_0809a32c
0x0809A36C,0xC8,thumb,rom-pointer,sub_0809a36c
0x0809A434,0x30,thumb,rom-pointer,sub_0809a434
0x0809A464,0x8C,thumb,rom-pointer,sub_0809a464
0x0809A4F0,0x38,thumb,rom-pointer,sub_0809a4f0
0x0809A528,0xFC,thumb,rom-pointer,sub_0809a528
0x0809A624,0x30,thumb,rom-pointer,sub_0809a624
0x0809A654,0xF0,thumb,rom-pointer,sub_0809a654
0x0809A744,0x54,thumb,rom-pointer,sub_0809a744
0x0809A798,0x40,thumb,rom-pointer,sub_0809a798
0x0809A7D8,0x4,thumb,rom-pointer,sub_0809a7d8
0x0809A7DC,0x50,thumb,rom-pointer,sub_0809a7dc
0x0809A82C,0x3C,thumb,rom-pointer,sub_0809a82c
0x0809A868,0x4C,thumb,rom-pointer,sub_0809a868
0x0809A8B4,0x4,thumb,rom-pointer,sub_0809a8b4
0x0809A8B8,0x60,thumb,rom-pointer,sub_0809a8b8
0x0809A918,0x4,thumb,rom-pointer,sub_0809a918
